,Geneid,Chr,Start,End,Strand,Length,sampleTreat_1.sam,sampleTreat_2.sam,sampleTreat_3.sam,sampleCtrl_1.sam,sampleCtrl_2.sam,sampleCtrl_3.sam,sampleTreat_1.sam.tpm,sampleTreat_2.sam.tpm,sampleTreat_3.sam.tpm,sampleCtrl_1.sam.tpm,sampleCtrl_2.sam.tpm,sampleCtrl_3.sam.tpm,sampleTreat_1.sam.cpm,sampleTreat_2.sam.cpm,sampleTreat_3.sam.cpm,sampleCtrl_1.sam.cpm,sampleCtrl_2.sam.cpm,sampleCtrl_3.sam.cpm
2632,YPK_2670,NC_010465,2939353,2940639,-,1287,34,4,18,2,6,7,587.1216,67.3108,311.1701,42.2158,121.1366,179.8796,1009.891,121.4255,586.8736,76.7342,220.135,313.1851
2633,YPK_2671,NC_010465,2940812,2941897,-,1086,39,48,38,18,10,17,798.1095,957.2261,778.4984,450.2631,239.2616,517.7041,1158.4044,1457.1064,1238.9554,690.6077,366.8917,760.5924
2634,YPK_2672,NC_010465,2942264,2944111,-,1848,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,YPK_2673,NC_010465,2944132,2945226,-,1095,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,YPK_2674,NC_010465,2945545,2946582,-,1038,28,20,39,10,30,6,599.4989,417.2879,835.9325,261.7136,750.9772,191.1685,831.6749,607.1277,1271.5595,383.671,1100.6751,268.4444
2637,YPK_2675,NC_010465,2946731,2948497,+,1767,2,0,0,6,0,4,25.1548,0.0,0.0,92.2441,0.0,74.8662,59.4054,0.0,0.0,230.2026,0.0,178.9629
2638,YPK_2676,NC_010465,2949194,2950051,+,858,70,84,82,30,42,30,1813.1696,2120.2893,2126.3293,949.8557,1271.9347,1156.3691,2079.1873,2549.9363,2673.5353,1151.0129,1540.9451,1342.2218
2639,YPK_2677,NC_010465,2950107,2952389,+,2283,653,516,354,407,415,441,6356.7473,4894.9348,3449.8587,4842.9744,4723.2944,6388.4454,19395.8476,15663.8941,11541.8473,15615.4082,15226.0053,19730.6608
2640,YPK_2678,NC_010465,2952507,2953181,-,675,4,2,3,0,0,0,131.6994,64.1696,98.883,0.0,0.0,0.0,118.8107,60.7128,97.8123,0.0,0.0,0.0
2641,YPK_2679,NC_010465,2954105,2954902,+,798,8,6,3,2,0,1,222.7998,162.8364,83.6416,68.0849,0.0,41.4438,237.6214,182.1383,97.8123,76.7342,0.0,44.7407
2642,YPK_2680,NC_010465,2955056,2956204,-,1149,10,2,4,0,0,0,193.4228,37.6975,77.454,0.0,0.0,0.0,297.0268,60.7128,130.4164,0.0,0.0,0.0
2643,YPK_2681,NC_010465,2956443,2957735,-,1293,71,47,81,44,44,36,1220.3587,787.2315,1393.7679,924.4381,884.2132,920.8025,2108.89,1426.75,2640.9312,1688.1522,1614.3235,1610.6662
2644,YPK_2682,NC_010465,2957887,2958021,+,135,2,2,1,0,2,1,329.2486,320.848,164.8049,0.0,384.9453,244.9789,59.4054,60.7128,32.6041,0.0,73.3783,44.7407
2645,YPK_2683,NC_010465,2957977,2959311,-,1335,4,4,4,3,8,9,66.5896,64.8906,66.6627,61.0469,155.7082,222.9584,118.8107,121.4255,130.4164,115.1013,293.5134,402.6665
2646,YPK_2684,NC_010465,2959331,2959939,-,609,8,4,2,3,3,5,291.9446,142.2479,73.0662,133.822,127.9991,271.5284,237.6214,121.4255,65.2082,115.1013,110.0675,223.7036
2647,YPK_2685,NC_010465,2960129,2964061,-,3933,28,42,26,12,15,14,158.2201,231.2749,147.0799,82.886,99.0992,117.7244,831.6749,1274.9681,847.7063,460.4052,550.3375,626.3702
2648,YPK_2686,NC_010465,2964184,2964678,-,495,7,5,2,9,9,4,314.2827,218.76,89.8936,493.925,472.4329,267.2497,207.9187,151.7819,65.2082,345.3039,330.2025,178.9629
2649,YPK_2687,NC_010465,2965446,2966408,+,963,42,32,23,26,6,15,969.2832,719.6591,531.3804,733.4504,161.8929,515.1426,1247.5124,971.4043,749.894,997.5445,220.135,671.1109
2650,YPK_2688,NC_010465,2966867,2968633,+,1767,2,8,11,2,0,1,25.1548,98.052,138.5033,30.748,0.0,18.7166,59.4054,242.8511,358.645,76.7342,0.0,44.7407
2651,YPK_2689,NC_010465,2968636,2970360,+,1725,2,10,4,4,13,4,25.7673,125.5492,51.5911,62.9933,195.82,76.6891,59.4054,303.5638,130.4164,153.4684,476.9592,178.9629
2652,YPK_2690,NC_010465,2970579,2971289,+,711,5,2,7,0,2,1,156.2889,60.9205,219.0445,0.0,73.0909,46.515,148.5134,60.7128,228.2286,0.0,73.3783,44.7407
2653,YPK_2691,NC_010465,2971455,2971673,+,219,1,0,1,6,2,3,101.4807,0.0,101.5921,744.2705,237.2951,453.0432,29.7027,0.0,32.6041,230.2026,73.3783,134.2222
2654,YPK_2692,NC_010465,2972071,2974347,-,2277,42,60,62,41,45,42,409.934,570.6783,605.8047,489.1527,513.514,610.0266,1247.5124,1821.383,2021.4535,1573.051,1651.0126,1879.1106
2655,YPK_2693,NC_010465,2974373,2974693,-,321,1,11,4,2,5,2,69.2345,742.1484,277.2419,169.2578,404.7322,206.057,29.7027,333.9202,130.4164,76.7342,183.4458,89.4815
2656,YPK_2694,NC_010465,2975054,2975317,+,264,19,11,16,0,2,1,1599.4746,902.385,1348.4039,0.0,196.847,125.2733,564.3508,333.9202,521.6654,0.0,73.3783,44.7407
2657,YPK_2695,NC_010465,2975598,2977547,-,1950,2,6,0,0,1,0,22.7941,66.6377,0.0,0.0,13.325,0.0,59.4054,182.1383,0.0,0.0,36.6892,0.0
2658,YPK_2696,NC_010465,2977547,2978659,-,1113,0,1,0,0,0,0,0.0,19.4584,0.0,0.0,0.0,0.0,0.0,30.3564,0.0,0.0,0.0,0.0
2659,YPK_2697,NC_010465,2978896,2979843,+,948,0,0,0,2,0,1,0.0,0.0,0.0,57.312,0.0,34.8862,0.0,0.0,0.0,76.7342,0.0,44.7407
2660,YPK_2698,NC_010465,2979871,2979987,-,117,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,YPK_2699,NC_010465,2979980,2981647,-,1668,2,4,0,2,9,2,26.6478,51.9358,0.0,32.573,140.2004,39.6549,59.4054,121.4255,0.0,76.7342,330.2025,89.4815
2662,YPK_2700,NC_010465,2982000,2982896,+,897,0,3,2,0,0,1,0.0,72.4322,49.6068,0.0,0.0,36.8697,0.0,91.0692,65.2082,0.0,0.0,44.7407
2663,YPK_2701,NC_010465,2983096,2984748,+,1653,0,2,6,2,4,3,0.0,26.2036,80.7574,32.8686,62.8767,60.0221,0.0,60.7128,195.6245,76.7342,146.7567,134.2222
2664,YPK_2702,NC_010465,2984862,2985884,+,1023,2,0,2,2,8,0,43.4492,0.0,43.4969,53.1102,203.1969,0.0,59.4054,0.0,65.2082,76.7342,293.5134,0.0
2665,YPK_2703,NC_010465,2986028,2987749,+,1722,55,67,104,68,136,60,709.8347,842.6452,1343.7057,1072.7523,2052.1476,1152.3399,1633.6472,2033.8777,3390.8252,2608.9626,4989.727,2684.4436
2666,YPK_2704,NC_010465,2988052,2988159,+,108,1,1,3,1,4,0,205.7804,200.53,618.0185,251.5359,962.3633,0.0,29.7027,30.3564,97.8123,38.3671,146.7567,0.0
2667,YPK_2705,NC_010465,2988156,2989211,+,1056,8,15,18,3,11,3,168.3657,307.6313,379.2386,77.1758,270.6647,93.955,237.6214,455.3458,586.8736,115.1013,403.5809,134.2222
2668,YPK_2706,NC_010465,2989208,2990698,+,1491,12,8,10,0,9,4,178.8674,116.2025,149.2198,0.0,156.8439,88.7248,356.4321,242.8511,326.0409,0.0,330.2025,178.9629
2669,YPK_2707,NC_010465,2990798,2991805,+,1008,5,3,9,0,4,1,110.2395,64.4561,198.6488,0.0,103.1104,32.8097,148.5134,91.0692,293.4368,0.0,146.7567,44.7407
2670,YPK_2708,NC_010465,2991902,2992477,+,576,15,10,6,19,19,8,578.7573,375.9938,231.7569,896.0965,857.1048,459.3355,445.5401,303.5638,195.6245,728.9748,697.0942,357.9258
2671,YPK_2709,NC_010465,2992647,2993207,+,561,22,28,23,25,46,23,871.5404,1080.9318,912.1556,1210.6004,2130.5798,1355.8994,653.4589,849.9788,749.894,959.1774,1687.7018,1029.0367
2672,YPK_2710,NC_010465,2993451,2994230,+,780,0,4,0,0,0,1,0.0,111.0628,0.0,0.0,0.0,42.4002,0.0,121.4255,0.0,0.0,0.0,44.7407
2673,YPK_2711,NC_010465,2994251,2994982,+,732,0,0,2,0,0,0,0.0,0.0,60.7887,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
2674,YPK_2712,NC_010465,2994994,2995710,+,717,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,YPK_2713,NC_010465,2995710,2996378,+,669,0,2,4,0,0,0,0.0,64.7451,133.0264,0.0,0.0,0.0,0.0,60.7128,130.4164,0.0,0.0,0.0
2676,YPK_2714,NC_010465,2996394,2996558,+,165,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,YPK_2715,NC_010465,2996583,2997428,-,846,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,YPK_2716,NC_010465,2997425,2998795,-,1371,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,YPK_2717,NC_010465,2998788,2999585,-,798,0,0,0,4,0,0,0.0,0.0,0.0,136.1698,0.0,0.0,0.0,0.0,0.0,153.4684,0.0,0.0
2680,YPK_2718,NC_010465,2999573,3000358,-,786,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,YPK_2719,NC_010465,3000355,3001413,-,1059,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,YPK_2720,NC_010465,3001413,3002504,-,1092,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,YPK_2721,NC_010465,3002938,3003864,-,927,0,0,0,0,2,0,0.0,0.0,0.0,0.0,56.06,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
2684,YPK_2722,NC_010465,3004205,3004435,-,231,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,YPK_2723,NC_010465,3004447,3004563,-,117,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,YPK_2724,NC_010465,3004683,3005414,+,732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2687,YPK_2725,NC_010465,3005541,3006671,-,1131,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,58.483,0.0,0.0,0.0,0.0,0.0,89.4815
2688,YPK_2726,NC_010465,3006755,3007219,-,465,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,YPK_2727,NC_010465,3007344,3008189,-,846,0,2,0,0,0,0,0.0,51.1992,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
2690,YPK_2728,NC_010465,3008186,3009151,-,966,0,0,0,0,2,0,0.0,0.0,0.0,0.0,53.7967,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
2691,YPK_2729,NC_010465,3009176,3010309,-,1134,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,YPK_2730,NC_010465,3010480,3011589,-,1110,2,2,8,2,1,2,40.0437,39.0221,160.3507,48.9475,23.4088,59.5895,59.4054,60.7128,260.8327,76.7342,36.6892,89.4815
2693,YPK_2731,NC_010465,3012107,3012592,-,486,0,4,5,4,4,2,0.0,178.2489,228.8957,223.5874,213.8585,136.0994,0.0,121.4255,163.0204,153.4684,146.7567,89.4815
2694,YPK_2732,NC_010465,3012734,3013048,-,315,7,0,0,0,4,0,493.8729,0.0,0.0,0.0,329.9531,0.0,207.9187,0.0,0.0,0.0,146.7567,0.0
2695,YPK_2733,NC_010465,3013511,3013774,+,264,8,9,10,4,12,3,673.463,738.315,842.7525,411.6041,1181.0823,375.82,237.6214,273.2075,326.0409,153.4684,440.27,134.2222
2696,YPK_2734,NC_010465,3014184,3015872,+,1689,0,3,0,4,2,3,0.0,38.4676,0.0,64.336,30.7683,58.7427,0.0,91.0692,0.0,153.4684,73.3783,134.2222
2697,YPK_2735,NC_010465,3016205,3017020,+,816,2,0,2,0,2,1,54.4713,0.0,54.531,0.0,63.6858,40.5296,59.4054,0.0,65.2082,0.0,73.3783,44.7407
2698,YPK_2736,NC_010465,3017020,3017625,+,606,4,2,0,0,1,0,146.6949,71.476,0.0,0.0,42.8776,0.0,118.8107,60.7128,0.0,0.0,36.6892,0.0
2699,YPK_2737,NC_010465,3017883,3018554,+,672,3,0,2,2,2,1,99.2155,0.0,66.2163,80.8508,77.3328,49.2145,89.108,0.0,65.2082,76.7342,73.3783,44.7407
2700,YPK_2738,NC_010465,3018784,3019548,+,765,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701,YPK_2739,NC_010465,3020635,3021936,+,1302,54,41,56,10,24,6,921.7443,681.9868,956.9318,208.6473,478.9642,152.4062,1603.9445,1244.6117,1825.829,383.671,880.5401,268.4444
2702,YPK_2740,NC_010465,3022410,3023615,-,1206,8,19,11,4,9,7,147.4247,341.2003,202.9314,90.1024,193.909,191.9611,237.6214,576.7713,358.645,153.4684,330.2025,313.1851
2703,YPK_2741,NC_010465,3023950,3024621,-,672,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,YPK_2742,NC_010465,3024618,3025604,-,987,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,YPK_2743,NC_010465,3025601,3026425,-,825,2,0,0,0,0,0,53.877,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
2706,YPK_2744,NC_010465,3026584,3027651,-,1068,0,2,0,0,0,0,0.0,40.5566,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
2707,YPK_2745,NC_010465,3027614,3027736,-,123,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,YPK_2746,NC_010465,3028138,3028800,+,663,4,0,0,2,0,1,134.0831,0.0,0.0,81.9483,0.0,49.8826,118.8107,0.0,0.0,76.7342,0.0,44.7407
2709,YPK_2747,NC_010465,3028933,3029553,+,621,0,0,6,0,0,0,0.0,0.0,214.9629,0.0,0.0,0.0,0.0,0.0,195.6245,0.0,0.0,0.0
2710,YPK_2748,NC_010465,3029701,3031698,-,1998,2,0,0,2,0,3,22.2465,0.0,0.0,27.1931,0.0,49.6579,59.4054,0.0,0.0,76.7342,0.0,134.2222
2711,YPK_2749,NC_010465,3031958,3032746,-,789,1,6,1,0,0,1,28.1677,164.6938,28.1986,0.0,0.0,41.9165,29.7027,182.1383,32.6041,0.0,0.0,44.7407
2712,YPK_2750,NC_010465,3032743,3033825,-,1083,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,YPK_2751,NC_010465,3034000,3035169,-,1170,0,0,0,2,0,0,0.0,0.0,0.0,46.4374,0.0,0.0,0.0,0.0,0.0,76.7342,0.0,0.0
2714,YPK_2752,NC_010465,3035431,3036942,-,1512,2,0,2,0,0,1,29.3972,0.0,29.4295,0.0,0.0,21.8731,59.4054,0.0,65.2082,0.0,0.0,44.7407
2715,YPK_2753,NC_010465,3037052,3037198,-,147,0,2,0,0,0,0,0.0,294.6563,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
2716,YPK_2754,NC_010465,3037200,3038072,-,873,2,2,4,4,4,0,50.9147,49.6157,101.9412,124.4714,119.0553,0.0,59.4054,60.7128,130.4164,153.4684,146.7567,0.0
2717,YPK_2755,NC_010465,3038730,3039818,+,1089,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718,YPK_2756,NC_010465,3039982,3040839,+,858,12,8,0,0,2,1,310.8291,201.9323,0.0,0.0,60.5683,38.5456,356.4321,242.8511,0.0,0.0,73.3783,44.7407
2719,YPK_2757,NC_010465,3040926,3043397,-,2472,8,6,5,0,0,2,71.9232,52.5661,45.0013,0.0,0.0,26.7574,237.6214,182.1383,163.0204,0.0,0.0,89.4815
2720,YPK_2758,NC_010465,3043481,3044302,-,822,0,0,2,0,0,1,0.0,0.0,54.133,0.0,0.0,40.2338,0.0,0.0,65.2082,0.0,0.0,44.7407
2721,YPK_2759,NC_010465,3044429,3044905,-,477,15,13,30,19,15,11,698.8767,590.2393,1399.2871,1082.0788,817.1009,762.6703,445.5401,394.633,978.1227,728.9748,550.3375,492.148
2722,YPK_2760,NC_010465,3045450,3045938,-,489,0,0,2,0,0,0,0.0,0.0,90.9966,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
2723,YPK_2761,NC_010465,3045935,3046579,-,645,2,0,0,1,0,1,68.9125,0.0,0.0,42.1176,0.0,51.2747,59.4054,0.0,0.0,38.3671,0.0,44.7407
2724,YPK_2762,NC_010465,3046904,3048604,-,1701,116,102,210,53,207,35,1515.5887,1298.6705,2746.7488,846.4381,3162.0509,680.497,3445.5104,3096.3512,6846.8586,2033.4561,7594.6581,1565.9255
2725,YPK_2763,NC_010465,3048619,3049557,-,939,38,47,103,78,170,37,899.3851,1084.0152,2440.4819,2256.5901,4704.2041,1303.1627,1128.7017,1426.75,3358.2211,2992.6335,6237.1588,1655.4069
2726,YPK_2764,NC_010465,3049554,3050687,-,1134,110,93,119,96,290,43,2155.7943,1776.1229,2334.7365,2299.7565,6644.8896,1254.0588,3267.2944,2823.1437,3879.8865,3683.2413,10639.8591,1923.8513
2727,YPK_2765,NC_010465,3050949,3051404,+,456,2,0,0,0,0,0,97.4749,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
2728,YPK_2766,NC_010465,3051537,3052535,-,999,8,0,0,0,0,1,177.9722,0.0,0.0,0.0,0.0,33.1053,237.6214,0.0,0.0,0.0,0.0,44.7407
2729,YPK_2767,NC_010465,3052571,3054145,-,1575,0,0,0,1,0,0,0.0,0.0,0.0,17.2482,0.0,0.0,0.0,0.0,0.0,38.3671,0.0,0.0
2730,YPK_2768,NC_010465,3054254,3055342,-,1089,3,4,6,5,1,4,61.2239,79.5491,122.5822,124.7285,23.8602,121.4772,89.108,121.4255,195.6245,191.8355,36.6892,178.9629
2731,YPK_2769,NC_010465,3055514,3056224,-,711,0,0,2,0,0,0,0.0,0.0,62.5841,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
2732,YPK_2770,NC_010465,3056244,3057779,-,1536,0,2,0,0,0,0,0.0,28.1995,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
2733,YPK_2771,NC_010465,3057783,3059279,-,1497,2,0,0,0,0,0,29.6918,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
2734,YPK_2772,NC_010465,3059631,3060773,+,1143,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,YPK_2773,NC_010465,3060785,3061735,+,951,2,0,0,0,0,0,46.7388,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
2736,YPK_2774,NC_010465,3061746,3062561,+,816,0,2,0,0,0,0,0.0,53.0815,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
2737,YPK_2775,NC_010465,3062630,3062884,-,255,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738,YPK_2776,NC_010465,3063260,3064504,+,1245,2,2,0,0,0,4,35.7017,34.7907,0.0,0.0,0.0,106.2559,59.4054,60.7128,0.0,0.0,0.0,178.9629
2739,YPK_2777,NC_010465,3064608,3065180,+,573,0,2,0,0,0,0,0.0,75.5925,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
2740,YPK_2778,NC_010465,3065320,3066513,-,1194,4,6,2,6,15,5,74.4532,108.8304,37.2674,136.5119,326.4298,138.4931,118.8107,182.1383,65.2082,230.2026,550.3375,223.7036
2741,YPK_2779,NC_010465,3067079,3068551,+,1473,2,2,0,0,0,0,30.1755,29.4056,0.0,0.0,0.0,0.0,59.4054,60.7128,0.0,0.0,0.0,0.0
2742,YPK_2780,NC_010465,3068680,3069423,-,744,8,13,11,2,4,3,238.9707,378.4195,328.9453,73.0265,139.6979,133.3555,237.6214,394.633,358.645,76.7342,146.7567,134.2222
2743,YPK_2781,NC_010465,3069589,3069915,-,327,1,0,0,0,0,0,67.9642,0.0,0.0,0.0,0.0,0.0,29.7027,0.0,0.0,0.0,0.0,0.0
2744,YPK_2782,NC_010465,3070231,3071214,+,984,2,2,6,2,0,3,45.1713,44.0188,135.6626,55.2152,0.0,100.8297,59.4054,60.7128,195.6245,76.7342,0.0,134.2222
2745,YPK_2783,NC_010465,3071273,3071974,+,702,16,10,12,2,8,2,506.5363,308.5077,380.3191,77.3957,296.1118,94.2227,475.2428,303.5638,391.2491,76.7342,293.5134,89.4815
2746,YPK_2784,NC_010465,3072416,3073000,+,585,16,21,16,6,4,3,607.8435,777.4394,608.5105,278.6243,177.6671,169.6008,475.2428,637.4841,521.6654,230.2026,146.7567,134.2222
2747,YPK_2785,NC_010465,3073586,3075166,+,1581,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,YPK_2786,NC_010465,3075248,3077056,+,1809,14,22,16,4,10,9,171.9955,263.3827,196.782,60.0683,143.6363,164.5381,415.8375,667.8404,521.6654,153.4684,366.8917,402.6665
2749,YPK_2787,NC_010465,3077066,3078166,+,1101,8,3,4,11,2,6,161.4843,59.0116,80.8308,271.412,47.2004,180.2297,237.6214,91.0692,130.4164,422.0381,73.3783,268.4444
2750,YPK_2788,NC_010465,3078166,3079194,+,1029,1,0,4,4,0,3,21.5979,0.0,86.4866,105.6011,0.0,96.4203,29.7027,0.0,130.4164,153.4684,0.0,134.2222
2751,YPK_2789,NC_010465,3079196,3080788,+,1593,7,13,7,16,13,15,97.6585,176.7383,97.7656,272.8525,212.0462,311.4139,207.9187,394.633,228.2286,613.8735,476.9592,671.1109
2752,YPK_2790,NC_010465,3080849,3081193,-,345,1,8,9,0,0,1,64.4182,502.1969,580.4,0.0,0.0,95.8613,29.7027,242.8511,293.4368,0.0,0.0,44.7407
2753,YPK_2791,NC_010465,3082066,3082215,+,150,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,YPK_2792,NC_010465,3082190,3083395,-,1206,3,0,0,1,4,1,55.2843,0.0,0.0,22.5256,86.1818,27.423,89.108,0.0,0.0,38.3671,146.7567,44.7407
2755,YPK_2793,NC_010465,3083499,3084206,-,708,1,0,2,2,2,1,31.3902,0.0,62.8493,76.7398,73.4006,46.7121,29.7027,0.0,65.2082,76.7342,73.3783,44.7407
2756,YPK_2794,NC_010465,3084740,3086497,+,1758,1,0,0,0,4,1,12.6418,0.0,0.0,0.0,59.1213,18.8124,29.7027,0.0,0.0,0.0,146.7567,44.7407
2757,YPK_2795,NC_010465,3086659,3086943,+,285,23,18,10,8,14,8,1793.5383,1367.8257,780.6549,762.5508,1276.3977,928.3412,683.1616,546.4149,326.0409,306.9368,513.6484,357.9258
2758,YPK_2796,NC_010465,3087031,3088035,-,1005,4,4,4,2,1,1,88.4548,86.198,88.5519,54.0614,25.8545,32.9076,118.8107,121.4255,130.4164,76.7342,36.6892,44.7407
2759,YPK_2797,NC_010465,3088213,3088440,+,228,2,2,0,0,0,2,194.9498,189.9758,0.0,0.0,0.0,290.1066,59.4054,60.7128,0.0,0.0,0.0,89.4815
2760,YPK_2798,NC_010465,3088468,3090264,+,1797,2,7,0,6,4,5,24.7349,84.3632,0.0,90.7041,57.8382,92.0205,59.4054,212.4947,0.0,230.2026,146.7567,223.7036
2761,YPK_2800,NC_010465,3091235,3092311,+,1077,0,0,2,4,0,2,0.0,0.0,41.316,100.8946,0.0,61.4153,0.0,0.0,65.2082,153.4684,0.0,89.4815
2762,YPK_2801,NC_010465,3092313,3092570,+,258,0,0,0,3,0,0,0.0,0.0,0.0,315.8822,0.0,0.0,0.0,0.0,0.0,115.1013,0.0,0.0
2763,YPK_2802,NC_010465,3092599,3092883,+,285,0,0,1,0,0,0,0.0,0.0,78.0655,0.0,0.0,0.0,0.0,0.0,32.6041,0.0,0.0,0.0
2764,YPK_2803,NC_010465,3093040,3093132,+,93,2,0,2,0,2,0,477.9415,0.0,478.4659,0.0,558.7916,0.0,59.4054,0.0,65.2082,0.0,73.3783,0.0
2765,YPK_2804,NC_010465,3093468,3093830,+,363,2,0,2,0,2,0,122.4478,0.0,122.5822,0.0,143.1615,0.0,59.4054,0.0,65.2082,0.0,73.3783,0.0
2766,YPK_2805,NC_010465,3093956,3095392,-,1437,0,0,8,0,2,0,0.0,0.0,123.8617,0.0,36.164,0.0,0.0,0.0,260.8327,0.0,73.3783,0.0
2767,YPK_2806,NC_010465,3095389,3095514,-,126,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,YPK_2807,NC_010465,3095683,3096423,-,741,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,44.6318,0.0,0.0,0.0,0.0,0.0,44.7407
2769,YPK_2808,NC_010465,3096882,3097301,-,420,2,0,0,0,0,0,105.8299,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
2770,YPK_2809,NC_010465,3097303,3098019,-,717,0,0,4,2,0,1,0.0,0.0,124.1209,75.7765,0.0,46.1257,0.0,0.0,130.4164,76.7342,0.0,44.7407
2771,YPK_2810,NC_010465,3098116,3098718,-,603,0,2,0,0,0,1,0.0,71.8316,0.0,0.0,0.0,54.846,0.0,60.7128,0.0,0.0,0.0,44.7407
2772,YPK_2811,NC_010465,3098715,3099851,-,1137,0,2,0,0,2,1,0.0,38.0954,0.0,0.0,45.7059,29.0872,0.0,60.7128,0.0,0.0,73.3783,44.7407
2773,YPK_2812,NC_010465,3099855,3100310,-,456,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2774,YPK_2813,NC_010465,3100307,3100903,-,597,0,0,0,0,2,0,0.0,0.0,0.0,0.0,87.0479,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
2775,YPK_2814,NC_010465,3100919,3101974,-,1056,0,0,4,1,2,1,0.0,0.0,84.2752,25.7253,49.2118,31.3183,0.0,0.0,130.4164,38.3671,73.3783,44.7407
